source	locator	text
scripts/game/GameRoot.gd	line:10222	%s 배치 중: 맵에서 보낼 방을 클릭하세요.
scripts/game/GameRoot.gd	line:10252	%s는 현재 원정/정찰 지원 전용입니다.
scripts/game/GameRoot.gd	line:10262	비어 있는 건설 슬롯에는 배치할 수 없습니다.
scripts/game/GameRoot.gd	line:10265	%s의 배치 한도가 찼습니다. 현재 %d/%d.
scripts/game/GameRoot.gd	line:10276	%s을(를) %s에 배치했습니다. 현재 %d/%d, 남은 자리 %d.
scripts/game/GameRoot.gd	line:10290	맵 편집을 저장하거나 취소한 뒤 건설하세요.
scripts/game/GameRoot.gd	line:10296	건설 가능한 방이 없습니다.
scripts/game/GameRoot.gd	line:10305	건설할 시설을 고른 뒤 맵에서 후보 방을 클릭하세요. 확정 전에는 비용을 쓰지 않습니다.
scripts/game/GameRoot.gd	line:10321	%s 선택. 왼쪽 팔레트에서 시설을 고르면 미리보기가 표시됩니다.
scripts/game/GameRoot.gd	line:10332	%s은(는) 고정 시설이라 변경할 수 없습니다. 이전 건설 후보를 해제했습니다.
scripts/game/GameRoot.gd	line:10340	%s 선택. 왼쪽 팔레트에서 시설을 고르세요.
scripts/game/GameRoot.gd	line:10390	%s 선택. 맵에서 후보 방을 클릭한 뒤 건설 확정을 누르세요.
scripts/game/GameRoot.gd	line:10401	시설
scripts/game/GameRoot.gd	line:10402	%s에 %s 미리보기. 경로 영향을 확인한 뒤 건설 확정을 누르세요.
scripts/game/GameRoot.gd	line:10408	먼저 왼쪽 팔레트에서 시설을 고르세요.
scripts/game/GameRoot.gd	line:10412	먼저 맵에서 건설 후보 방을 클릭하세요.
scripts/game/GameRoot.gd	line:10450	맵 편집을 저장하거나 취소한 뒤 시설을 변경하세요.
scripts/game/GameRoot.gd	line:10453	이 방은 고정 시설이라 변경할 수 없습니다.
scripts/game/GameRoot.gd	line:10469	현재 배치 작업을 취소했습니다.
scripts/game/GameRoot.gd	line:10488	시설 선택
scripts/game/GameRoot.gd	line:10490	%s 건설
scripts/game/GameRoot.gd	line:10491	건설 위치 선택
scripts/game/GameRoot.gd	line:10494	%s 배치
scripts/game/GameRoot.gd	line:10500	%s을(를) 바꾸는 중입니다. 왼쪽 팔레트에서 시설을 고르면 미리보기만 표시됩니다. ESC로 취소할 수 있습니다.
scripts/game/GameRoot.gd	line:10501	시설
scripts/game/GameRoot.gd	line:10503	%s 선택 중입니다. 보라색 방/슬롯 클릭은 미리보기입니다. 비용: %s
scripts/game/GameRoot.gd	line:10505	노란색 방을 클릭하면 몬스터가 이동합니다. 빨간 표시는 배치 불가 또는 정원 초과입니다.
scripts/game/GameRoot.gd	line:10520	시설을 먼저 고르세요.
scripts/game/GameRoot.gd	line:10523	%s: 건설 불가
scripts/game/GameRoot.gd	line:10524	맵에서 후보 방을 클릭하세요.
scripts/game/GameRoot.gd	line:10532	경로: 고정 시설은 후보로 쓸 수 없습니다.
scripts/game/GameRoot.gd	line:10533	경로: 후보 방을 고르면 표시됩니다.
scripts/game/GameRoot.gd	line:10536	경로: 입구-왕좌 길이 끊겨 있습니다.
scripts/game/GameRoot.gd	line:10539	경로: 주요 침입로 위, 입구에서 %d번째 지점
scripts/game/GameRoot.gd	line:10543	경로: 주요 침입로 바로 옆, %s와 연결
scripts/game/GameRoot.gd	line:10544	경로: 주요 침입로 밖, 보조/보관 역할에 적합
scripts/game/GameRoot.gd	line:10548	효과: 시설을 고르면 표시됩니다.
scripts/game/GameRoot.gd	line:10551	효과: 이 방과 이웃 방의 적을 느리게 하고 받는 피해를 늘립니다.
scripts/game/GameRoot.gd	line:10553	효과: 이 방의 아군이 더 세게 때리고 피해를 덜 받습니다.
scripts/game/GameRoot.gd	line:10555	효과: 이 방의 아군을 전투 중 조금씩 회복합니다.
scripts/game/GameRoot.gd	line:10557	효과: 도둑이 노리는 보물 위치가 됩니다.
scripts/game/GameRoot.gd	line:10559	효과: 성 전체의 방어 몬스터가 받는 피해를 줄입니다.
scripts/game/GameRoot.gd	line:10561	효과: 이 방을 빈 건설 슬롯으로 되돌립니다.
scripts/game/GameRoot.gd	line:10563	효과: 선택한 시설 효과를 적용합니다.
scripts/game/GameRoot.gd	line:10591	맵 편집을 저장하거나 취소한 뒤 시설을 변경하세요.
scripts/game/GameRoot.gd	line:10595	입구, 가시 복도, 중앙 통로, 왕좌의 방은 변경할 수 없습니다.
scripts/game/GameRoot.gd	line:10598	%s은(는) 다음 마왕성 진화 단계에서 해금됩니다.
scripts/game/GameRoot.gd	line:10605	이미 %s입니다.
scripts/game/GameRoot.gd	line:10610	시설 변경 비용이 부족합니다. 필요: %s.
scripts/game/GameRoot.gd	line:10624	기존 %s 위치는 빈 슬롯으로 바뀌었습니다.
scripts/game/GameRoot.gd	line:10627	%s을(를) %s로 변경했습니다.%s
scripts/game/GameRoot.gd	line:10669	맵 편집을 저장하거나 취소한 뒤 시설을 강화하세요.
scripts/game/GameRoot.gd	line:10672	시설 강화는 DAY 07부터 가능합니다.
scripts/game/GameRoot.gd	line:10677	선택한 시설은 더 강화할 수 없습니다.
scripts/game/GameRoot.gd	line:10681	시설 강화 비용이 부족합니다. 필요: %s.
scripts/game/GameRoot.gd	line:10690	%s을(를) Lv.%d로 강화했습니다. 체력 +80, 배치 한도 +1.
scripts/game/GameRoot.gd	line:10727	병영
scripts/game/GameRoot.gd	line:10728	병영
scripts/game/GameRoot.gd	line:10729	주력 방어선
scripts/game/GameRoot.gd	line:10730	몬스터를 가장 많이 세워 한 방에서 버티는 전투 거점입니다.
scripts/game/GameRoot.gd	line:10731	체력 %d / 몬스터 %d명 배치. 이 방에 배치된 아군은 인접 방 방어 중에도 공격 +%d%%, 받는 피해 -%d%%.
scripts/game/GameRoot.gd	line:10732	입구와 왕좌 사이의 필수 길목, 또는 여러 길이 합쳐지는 방에 적합합니다.
scripts/game/GameRoot.gd	line:10733	식량을 쓰기 때문에 초반에 많이 늘리면 몬스터 운용 여유가 줄어듭니다.
scripts/game/GameRoot.gd	line:10744	보물 보관실
scripts/game/GameRoot.gd	line:10745	보물고
scripts/game/GameRoot.gd	line:10746	도둑 유인 목표
scripts/game/GameRoot.gd	line:10747	도둑이 노리는 금화 보관 방입니다. 일부러 지킬 위치를 만드는 시설입니다.
scripts/game/GameRoot.gd	line:10748	체력 %d / 몬스터 %d명 배치. 도둑은 이 방을 목표로 이동합니다. 5초 방치되면 금화 100을 잃습니다.
scripts/game/GameRoot.gd	line:10749	왕좌 직전보다 한 칸 바깥에 두고, 병영이나 감시 초소가 바로 덮을 수 있게 두세요.
scripts/game/GameRoot.gd	line:10750	방어 병력이 없으면 보상이 아니라 손실 지점이 됩니다.
scripts/game/GameRoot.gd	line:10762	회복 둥지
scripts/game/GameRoot.gd	line:10763	회복
scripts/game/GameRoot.gd	line:10764	후퇴 거점
scripts/game/GameRoot.gd	line:10765	다친 몬스터를 다시 전선으로 돌려보내는 유지력 시설입니다.
scripts/game/GameRoot.gd	line:10766	체력 %d / 몬스터 %d명 배치. 내부 초당 %.1f, 배치 아군이 인접 방에서 싸울 때 초당 %.1f 회복합니다.
scripts/game/GameRoot.gd	line:10767	주력 교전 방 뒤쪽이나 왕좌 근처에 두면 후퇴 동선이 짧아집니다.
scripts/game/GameRoot.gd	line:10768	직접 화력은 없으니 앞쪽 방이 버텨줘야 가치가 생깁니다.
scripts/game/GameRoot.gd	line:10779	감시 초소
scripts/game/GameRoot.gd	line:10780	감시
scripts/game/GameRoot.gd	line:10781	전방 차단
scripts/game/GameRoot.gd	line:10782	침입자를 초반에 붙잡아 왕좌까지 도달하는 시간을 늦추는 방입니다.
scripts/game/GameRoot.gd	line:10783	체력 %d / 몬스터 %d명 배치. 이 방과 영향 범위의 적 이동 -%d%%, 해당 적에게 아군 피해 +%d%%.
scripts/game/GameRoot.gd	line:10784	입구 가까운 긴 경로, 보물 방으로 가는 우회로, 새로 만든 분기 앞에 적합합니다.
scripts/game/GameRoot.gd	line:10785	몬스터를 배치하지 않으면 감시 이름만 있는 빈 방이 됩니다.
scripts/game/GameRoot.gd	line:10796	마력 수호핵
scripts/game/GameRoot.gd	line:10797	수호핵
scripts/game/GameRoot.gd	line:10798	성역 방호망
scripts/game/GameRoot.gd	line:10799	3단계부터 성 전체에 방호막을 펼쳐 모든 방어 몬스터가 받는 피해를 줄입니다.
scripts/game/GameRoot.gd	line:10800	체력 %d / 몬스터 %d명 배치. 현재 성 단계에서 모든 아군이 받는 피해 -%d%%.
scripts/game/GameRoot.gd	line:10801	후방 분기에 두고 병영과 회복 둥지를 함께 보호하면 오래 버틸 수 있습니다.
scripts/game/GameRoot.gd	line:10802	공격 시설이 아니며 3단계 마왕성 진화 전에는 건설할 수 없습니다.
scripts/game/GameRoot.gd	line:10813	건설 슬롯
scripts/game/GameRoot.gd	line:10814	빈 슬롯
scripts/game/GameRoot.gd	line:10815	철거 / 예비지
scripts/game/GameRoot.gd	line:10816	현재 시설을 비우고 다음 배치를 위한 공간으로 남깁니다.
scripts/game/GameRoot.gd	line:10817	비용 없이 시설을 제거합니다. 완성 방이 아니므로 몬스터 배치는 막힙니다.
scripts/game/GameRoot.gd	line:10818	보물고나 회복 둥지처럼 하나만 유지되는 시설을 옮길 때 임시 공간으로 쓰세요.
scripts/game/GameRoot.gd	line:10819	전투 직전에 비워두면 방어력이 줄어듭니다.
scripts/game/GameRoot.gd	line:10892	금화 %d
scripts/game/GameRoot.gd	line:10894	마력 %d
scripts/game/GameRoot.gd	line:10896	식량 %d
scripts/game/GameRoot.gd	line:10898	악명 %d
scripts/game/GameRoot.gd	line:10900	무료
scripts/game/GameRoot.gd	line:10930	수동 통로
scripts/game/GameRoot.gd	line:10932	필수 통로
scripts/game/GameRoot.gd	line:10940	통로
scripts/game/GameRoot.gd	line:10944	배치물
scripts/game/GameRoot.gd	line:10954	입구-왕좌 경로: 끊김
scripts/game/GameRoot.gd	line:10955	입구-왕좌 경로: 연결됨 %d단계
scripts/game/GameRoot.gd	line:10999	이 방에는 %s 지침을 적용할 수 없습니다.
scripts/game/GameRoot.gd	line:11019	기본
scripts/game/GameRoot.gd	line:11021	입구 봉쇄
scripts/game/GameRoot.gd	line:11023	함정 유도
scripts/game/GameRoot.gd	line:11025	후퇴 유도
scripts/game/GameRoot.gd	line:11073	경고: 도둑이 보물 방으로 향합니다. 보물 방 지침과 함정 유도로 시간을 버세요.
scripts/game/GameRoot.gd	line:11114	보스 체력 50%: 임프 화염구와 후퇴선을 활용해 남은 전투를 버티세요.
scripts/game/GameRoot.gd	line:11394	건설
scripts/game/GameRoot.gd	line:11412	확정 대기
scripts/game/GameRoot.gd	line:11533	무력화 %.1f초
scripts/game/GameRoot.gd	line:11536	공병 목표 · %s
scripts/game/GameRoot.gd	line:11562	산성 예고 %.1f초
scripts/game/GameRoot.gd	line:11575	산성 구역 %.1f초
scripts/game/GameRoot.gd	line:11588	축성 바닥 %.1f초
scripts/game/GameRoot.gd	line:11602	검수 예고
scripts/game/GameRoot.gd	line:11602	검수 중 · 피해 55
scripts/game/GameRoot.gd	line:11603	%s %.1f초
scripts/game/GameRoot.gd	line:11611	예산 %d/5 · 스트레스 %d/5
scripts/game/GameRoot.gd	line:11621	자산 동결 · 피해 50 · %.1f초
scripts/game/GameRoot.gd	line:11634	정화 성가 %.1f초
scripts/game/GameRoot.gd	line:11646	부채 표식 예고 %.1f초
scripts/game/GameRoot.gd	line:11659	부채 %d/3 · %.1f초
scripts/game/GameRoot.gd	line:11680	가짜 복도 %.1f초
scripts/game/GameRoot.gd	line:11680	포식 %.1f초
scripts/game/GameRoot.gd	line:11680	버티기 %.1f초
scripts/game/GameRoot.gd	line:11681	비활성
scripts/game/GameRoot.gd	line:11681	부채 무력화 %.1f초
scripts/game/GameRoot.gd	line:11681	액티브 잠금 %.1f초
scripts/game/GameRoot.gd	line:11681	충전 봉쇄 %.1f초
scripts/game/GameRoot.gd	line:11681	H키 사용 가능
scripts/game/GameRoot.gd	line:11681	충전 중
scripts/game/GameRoot.gd	line:11682	몽등 심장
scripts/game/GameRoot.gd	line:11682	포식 심장 %d/5
scripts/game/GameRoot.gd	line:11682	석골 심장
scripts/game/GameRoot.gd	line:11688	병영 +공/방
scripts/game/GameRoot.gd	line:11690	감시 둔화
scripts/game/GameRoot.gd	line:11692	회복 +%.1f/s
scripts/game/GameRoot.gd	line:11699	건설 필요
scripts/game/GameRoot.gd	line:11703	%d/%d 가득
scripts/game/GameRoot.gd	line:11704	%d/%d 여유 %d
scripts/game/GameRoot.gd	line:11802	왕국 공병이 %s 기능을 %.0f초간 무력화했습니다.
scripts/game/GameRoot.gd	line:11829	%s 기능이 복구됐습니다.
scripts/game/GameRoot.gd	line:11871	공병 대응: 시설 도달 %d/%d명 · 무력화 %d회 · 지켜낸 시설 %d곳
scripts/game/GameRoot.gd	line:11898	사수 피해 감소 %d
scripts/game/GameRoot.gd	line:11900	총공격 추가 피해 +%d·추가 피격 %d
scripts/game/GameRoot.gd	line:11902	생존 피해 감소 %d
scripts/game/GameRoot.gd	line:11904	발동 기록 없음
scripts/game/GameRoot.gd	line:11905	지침 효과: %s
scripts/game/GameRoot.gd	line:11925	%s(작동 %d/%d)
scripts/game/GameRoot.gd	line:11931	병영
scripts/game/GameRoot.gd	line:11932	%s: 무력화 %.1f초
scripts/game/GameRoot.gd	line:11932	%s: 배치 아군이 인접 방까지 공격 +%d%%, 받는 피해 -%d%%
scripts/game/GameRoot.gd	line:11935	감시초소
scripts/game/GameRoot.gd	line:11936	%s: 무력화 %.1f초
scripts/game/GameRoot.gd	line:11936	%s: 영향 범위 적 이동 -%d%%, 받는 피해 +%d%%
scripts/game/GameRoot.gd	line:11940	회복 둥지
scripts/game/GameRoot.gd	line:11941	%s: 무력화 %.1f초
scripts/game/GameRoot.gd	line:11941	%s: 내부 초당 %.1f·인접 방 초당 %.1f 회복
scripts/game/GameRoot.gd	line:11944	마력 수호핵
scripts/game/GameRoot.gd	line:11945	%s: 무력화 %.1f초
scripts/game/GameRoot.gd	line:11945	%s: 전 성역 아군 받는 피해 -%d%%
scripts/game/GameRoot.gd	line:11959	병영 추가 피해 +%d
scripts/game/GameRoot.gd	line:11961	병영 피해 감소 %d
scripts/game/GameRoot.gd	line:11963	병영 발동 공격 %d회·방어 %d회
scripts/game/GameRoot.gd	line:11965	감시초소 추가 피해 +%d
scripts/game/GameRoot.gd	line:11967	감시초소 둔화 %d회
scripts/game/GameRoot.gd	line:11969	회복 둥지 회복 %d
scripts/game/GameRoot.gd	line:11971	수호핵 피해 방어 %d
scripts/game/GameRoot.gd	line:11973	시설 기여: 발동 없음 (적 동선과 몬스터 배치를 확인하세요)
scripts/game/GameRoot.gd	line:11974	시설 기여: %s
scripts/game/ManagementSceneController.gd	line:33	건설 취소
scripts/game/ManagementSceneController.gd	line:33	건설
scripts/game/ManagementSceneController.gd	line:36	건설 확정
scripts/game/ManagementSceneController.gd	line:41	몬스터
scripts/game/ManagementSceneController.gd	line:42	전투 시작
scripts/game/ManagementSceneController.gd	line:45	엔딩 다시 보기
scripts/game/ManagementSceneController.gd	line:48	준비 확정
scripts/game/ManagementSceneController.gd	line:54	레온
scripts/game/ManagementSceneController.gd	line:59	라이벌 약속
scripts/game/ManagementSceneController.gd	line:60	성 수호
scripts/game/ManagementSceneController.gd	line:63	휴전문 제안
scripts/game/ManagementSceneController.gd	line:72	선언 후 확정
scripts/game/ManagementSceneController.gd	line:76	전초기지
scripts/game/ManagementSceneController.gd	line:78	상층 왕성
scripts/game/ManagementSceneController.gd	line:84	의회 결정 후 전투
scripts/game/ManagementSceneController.gd	line:86	원정
scripts/game/ManagementSceneController.gd	line:88	원정 선택
scripts/game/ManagementSceneController.gd	line:91	원정 선택 후 전투
scripts/game/ManagementSceneController.gd	line:96	전술 특화
scripts/game/ManagementSceneController.gd	line:98	특화 후 전투
scripts/game/ManagementSceneController.gd	line:101	준비 순서
scripts/game/ManagementSceneController.gd	line:102	시설을 고르고 배치한 뒤 몬스터 위치와 지침을 확인하고 전투를 시작합니다.
scripts/game/ManagementSceneController.gd	line:106	원정으로 악명과 다음 방어 영향을 만들고, 관리 화면에서 배치를 정비합니다.
scripts/game/ManagementSceneController.gd	line:118	최후 선언을 하나 선택하세요. 라이벌 약속은 라이벌 %s에게 다음 대결을 약속하며, 성 수호는 마왕성 방어를 우선합니다.
scripts/game/ManagementSceneController.gd	line:120	최후 선언을 선택하세요. 세 전선의 신뢰를 모두 얻었다면 '휴전문 제안'으로 대통합 엔딩에 도전할 수 있습니다.
scripts/game/ManagementSceneController.gd	line:122	선택됨: 라이벌 %s에게 다음 대결 약속 · 최종 준비를 확정할 수 있습니다.
scripts/game/ManagementSceneController.gd	line:124	선택됨: 세 전선에 대휴전문 제안 · 최종 준비를 확정할 수 있습니다.
scripts/game/ManagementSceneController.gd	line:126	선택됨: 마왕성과 식구 수호 · 최종 준비를 확정할 수 있습니다.
scripts/game/ManagementSceneController.gd	line:128	Stage 04와 열한 구역을 유지한 후일담 관리 모드입니다. 전투 시작 자리에서 엔딩을 다시 볼 수 있습니다.
scripts/game/ManagementSceneController.gd	line:132	[원정 선택]에서 오늘 계획 하나를 먼저 확정하세요.
scripts/game/ManagementSceneController.gd	line:135	전술 특화
scripts/game/ManagementSceneController.gd	line:138	특화 후 전투
scripts/game/ManagementSceneController.gd	line:139	몬스터 메뉴에서 한 명의 전술 특화를 확정하면 전투를 시작할 수 있습니다.
scripts/game/ManagementSceneController.gd	line:153	전선 연대기
scripts/game/ManagementSceneController.gd	line:154	전선·심장 숙련, 라이벌 관계, 합동 기억, 최근 회차와 후일담을 확인합니다.
scripts/game/ManagementSceneController.gd	line:156	합동기 편성 변경
scripts/game/ManagementSceneController.gd	line:157	전투 사이에 장착 합동기를 바꿉니다. 한 회차에서 서로 다른 합동기를 쓰면 관련 엔딩 조건에 기록됩니다.
scripts/game/ManagementSceneController.gd	line:159	몬스터는 맵 위에서 드래그 또는 오른쪽 패널 이름 클릭
scripts/game/ManagementSceneController.gd	line:161	방에서 방으로 드래그 연결된 길은 드래그로 해제
scripts/game/ManagementSceneController.gd	line:164	%s 왼쪽에서 건설 확정 ESC 취소
scripts/game/ManagementSceneController.gd	line:166	%s 맵에서 대상 클릭 ESC 취소
scripts/game/ManagementSceneController.gd	line:173	전체 지침
scripts/game/ManagementSceneController.gd	line:174	선택 방 · %s
scripts/game/ManagementSceneController.gd	line:176	사수
scripts/game/ManagementSceneController.gd	line:177	총공격
scripts/game/ManagementSceneController.gd	line:178	생존 우선
scripts/game/ManagementSceneController.gd	line:257	맵 커스텀
scripts/game/ManagementSceneController.gd	line:262	건설 모드
scripts/game/ManagementSceneController.gd	line:263	맵 클릭은 후보 지정입니다. 확정 전에는 비용을 쓰지 않습니다.
scripts/game/ManagementSceneController.gd	line:264	맵에서 후보 방을 클릭하세요.
scripts/game/ManagementSceneController.gd	line:270	건설 확정
scripts/game/ManagementSceneController.gd	line:272	취소
scripts/game/ManagementSceneController.gd	line:273	현재 선택  %s
scripts/game/ManagementSceneController.gd	line:278	선택 가능 대상은 맵 위에 밝게 표시됩니다.
scripts/game/ManagementSceneController.gd	line:279	작업 취소
scripts/game/ManagementSceneController.gd	line:282	길은 맵에서 직접 드래그합니다. 방에서 방으로 끌면 연결, 연결된 방끼리는 해제됩니다.
scripts/game/ManagementSceneController.gd	line:291	%s급
scripts/game/ManagementSceneController.gd	line:301	길 드래그 편집
scripts/game/ManagementSceneController.gd	line:304	현재 선택  %s
scripts/game/ManagementSceneController.gd	line:308	길 드래그 편집
scripts/game/ManagementSceneController.gd	line:309	시작 방  %s
scripts/game/ManagementSceneController.gd	line:310	방에서 방으로 드래그하면 연결합니다. 이미 이어진 방끼리 드래그하면 끊습니다.
scripts/game/ManagementSceneController.gd	line:311	추천  %s
scripts/game/ManagementSceneController.gd	line:312	추천 자동 연결
scripts/game/ManagementSceneController.gd	line:313	선택 연결 해제
scripts/game/ManagementSceneController.gd	line:314	통로 삭제
scripts/game/ManagementSceneController.gd	line:315	저장
scripts/game/ManagementSceneController.gd	line:316	취소
scripts/game/ManagementSceneController.gd	line:327	보유 몬스터
scripts/game/ManagementSceneController.gd	line:334	Lv.%d  HP %d  유대 %d
scripts/game/ManagementSceneController.gd	line:336	·  준비
scripts/game/ManagementSceneController.gd	line:347	배치는 관리 화면에서 변경합니다.
scripts/game/ManagementSceneController.gd	line:349	출전·예비 편성
scripts/game/ManagementSceneController.gd	line:350	돌아가기
scripts/game/ManagementSceneController.gd	line:352	돌아가기
scripts/game/ManagementSceneController.gd	line:356	배치 가능한 방어 몬스터가 없습니다.
scripts/game/ManagementSceneController.gd	line:372	유대
scripts/game/ManagementSceneController.gd	line:374	배치 방  %s
scripts/game/ManagementSceneController.gd	line:380	%d개
scripts/game/ManagementSceneController.gd	line:382	전투 능력
scripts/game/ManagementSceneController.gd	line:384	전투에서 얻은 경험치로 성장하며 훈련은 즉시 능력치를 올립니다.
scripts/game/ManagementSceneController.gd	line:389	%s 이번 방어전이 끝나면 사라집니다.
scripts/game/ManagementSceneController.gd	line:393	훈련  금화 30
scripts/game/ManagementSceneController.gd	line:395	기억 보기  %d개
scripts/game/ManagementSceneController.gd	line:400	스킬 슬롯
scripts/game/ManagementSceneController.gd	line:406	잠금 슬롯
scripts/game/ManagementSceneController.gd	line:427	%s의 기억
scripts/game/ManagementSceneController.gd	line:428	유대와 이전 회차에서 남은 기억은 성장 초기화 뒤에도 이야기로 이어집니다.
scripts/game/ManagementSceneController.gd	line:437	유대 %d/100
scripts/game/ManagementSceneController.gd	line:438	동료
scripts/game/ManagementSceneController.gd	line:439	해금된 기억 %d개
scripts/game/ManagementSceneController.gd	line:453	아직 해금된 기억이 없습니다. 함께 방어하고 원정을 마치면 유대 단계마다 새로운 기억이 열립니다.
scripts/game/ManagementSceneController.gd	line:457	몬스터 화면으로
scripts/game/ManagementSceneController.gd	line:463	기록되지 않은 기억
scripts/game/ManagementSceneController.gd	line:466	%s · %d회차
scripts/game/ManagementSceneController.gd	line:468	기억의 내용이 아직 기록되지 않았습니다.
scripts/game/ManagementSceneController.gd	line:480	전술 특화
scripts/game/ManagementSceneController.gd	line:482	DAY 2에 해금됩니다.
scripts/game/ManagementSceneController.gd	line:486	선택 확정됨
scripts/game/ManagementSceneController.gd	line:488	특화 완료
scripts/game/ManagementSceneController.gd	line:493	선택 후 변경 불가
scripts/game/ManagementSceneController.gd	line:509	진화 완료
scripts/game/ManagementSceneController.gd	line:511	진화 완료
scripts/game/ManagementSceneController.gd	line:516	아직 진화 분기가 없습니다.
scripts/game/ManagementSceneController.gd	line:518	진화 분기 · 선택 후 변경할 수 없습니다.
scripts/game/ManagementSceneController.gd	line:545	방어 성공
scripts/game/ManagementSceneController.gd	line:545	방어 실패
scripts/game/ManagementSceneController.gd	line:547	최종 준비 완료
scripts/game/ManagementSceneController.gd	line:549	전초기지 방어 성공
scripts/game/ManagementSceneController.gd	line:549	전초기지 패배 수용
scripts/game/ManagementSceneController.gd	line:551	최종 공성 방어 성공
scripts/game/ManagementSceneController.gd	line:551	최종 공성 방어 실패
scripts/game/ManagementSceneController.gd	line:555	방어 성공 · 마왕성 진화
scripts/game/ManagementSceneController.gd	line:557	첫 장 클리어
scripts/game/ManagementSceneController.gd	line:559	방어 성공 · 대마왕성 완성
scripts/game/ManagementSceneController.gd	line:582	최종 진화 완료  ·  %s  |  %s
scripts/game/ManagementSceneController.gd	line:589	전투 결산
scripts/game/ManagementSceneController.gd	line:610	시설 기여
scripts/game/ManagementSceneController.gd	line:630	다음 진행
scripts/game/ManagementSceneController.gd	line:631	결산 확인 후 다음 단계로 진행합니다. DAY 03 승리 이후에는 DAY 04 악명 원정 예고 화면으로 이어집니다.
scripts/game/ManagementSceneController.gd	line:633	결산 확인 후 다음 날 관리 화면으로 진행합니다. 원정과 방어 결과가 이어지는 정규 캠페인 구간입니다.
scripts/game/ManagementSceneController.gd	line:635	배치·시설·지침의 최종 점검을 확정했습니다. 다음 진행에서 DAY 30 최종 공성전 관리 화면으로 이동합니다.
scripts/game/ManagementSceneController.gd	line:637	본성 왕좌와 캠페인 패배 상태는 변하지 않았습니다. 결산 확인 후 다음 DAY 관리 화면으로 진행합니다.
scripts/game/ManagementSceneController.gd	line:639	DAY 30 최종 공성전을 막아냈습니다. 다음 진행에서 데이터에 기록된 정규 캠페인 엔딩을 확인합니다.
scripts/game/ManagementSceneController.gd	line:641	열한 구역과 Stage 04는 사라지지 않았습니다. 왕좌를 복구한 뒤 DAY 30 최종 공성전을 다시 준비합니다.
scripts/game/ManagementSceneController.gd	line:643	대마왕성의 최종 진화가 완성됐습니다. 다음 관리 화면부터 확장 구역과 최종 단계 건물이 적용됩니다.
scripts/game/ManagementSceneController.gd	line:645	%s으로 진화했습니다. 다음 관리 화면부터 새 성 내부 외형이 적용됩니다.
scripts/game/ManagementSceneController.gd	line:647	몬스터 성장
scripts/game/ManagementSceneController.gd	line:655	성장 확인
scripts/game/ManagementSceneController.gd	line:656	성장 확인
scripts/game/ManagementSceneController.gd	line:660	확인 완료
scripts/game/ManagementSceneController.gd	line:663	성장 선택 필요
scripts/game/ManagementSceneController.gd	line:669	엔딩 보기
scripts/game/ManagementSceneController.gd	line:669	DAY 30 재도전
scripts/game/ManagementSceneController.gd	line:672	관리 화면으로
scripts/game/ManagementSceneController.gd	line:674	다음 날 진행
scripts/game/ManagementSceneController.gd	line:677	성장 확인 필요
scripts/game/ManagementSceneController.gd	line:680	성장 선택 필요
scripts/game/ManagementSceneController.gd	line:691	몬스터 성장
scripts/game/ManagementSceneController.gd	line:692	공유 EXP + 개별 활약 EXP
scripts/game/ManagementSceneController.gd	line:694	공유 EXP + 개별 활약 EXP · 집중 성장 1명 선택
scripts/game/ManagementSceneController.gd	line:696	성장 확인 완료 · 공유 EXP + 개별 활약 EXP
scripts/game/ManagementSceneController.gd	line:699	선택 몬스터
scripts/game/ManagementSceneController.gd	line:701	다음 방어 준비
scripts/game/ManagementSceneController.gd	line:707	이번 전투 성장 기록이 없습니다.
scripts/game/ManagementSceneController.gd	line:713	+%d명 더 성장
scripts/game/ManagementSceneController.gd	line:715	EXP와 다음 방어 준비 효과를 받을 한 명을 고르세요.
scripts/game/ManagementSceneController.gd	line:717	다음 방어 준비가 예약되었습니다. 효과를 확인한 뒤 성장 확인을 누르세요.
scripts/game/ManagementSceneController.gd	line:719	성장 반영을 확인했습니다. 다음 날 진행할 수 있습니다.
scripts/game/ManagementSceneController.gd	line:763	공유 +%d · 활약 +%d
scripts/game/ManagementSceneController.gd	line:766	공격
scripts/game/ManagementSceneController.gd	line:767	흡수
scripts/game/ManagementSceneController.gd	line:768	마무리
scripts/game/ManagementSceneController.gd	line:769	시설
scripts/game/ManagementSceneController.gd	line:776	활약 보너스 없음
scripts/game/ManagementSceneController.gd	line:793	집중 +%d
scripts/game/ManagementSceneController.gd	line:803	선택됨
scripts/game/ManagementSceneController.gd	line:823	선택 시 Lv.%d
scripts/game/ManagementSceneController.gd	line:824	선택 후 %d/%d
scripts/systems/campaign/CampaignModeService.gd	line:82	등록되지 않은 회차입니다.
scripts/systems/campaign/CampaignModeService.gd	line:86	전선 연대기 중 하나를 DAY 30 승리로 완료하면 해금됩니다.
scripts/systems/campaign/CouncilSeasonService.gd	line:31	의회 DAY 카탈로그는 30개여야 합니다.
scripts/systems/campaign/CouncilSeasonService.gd	line:37	의회 DAY 항목은 Dictionary여야 합니다: %s
scripts/systems/campaign/CouncilSeasonService.gd	line:41	의회 DAY 필수 필드 누락: %s/%s
scripts/systems/campaign/CouncilSeasonService.gd	line:44	의회 DAY 번호가 중복되거나 범위를 벗어났습니다: %s
